seg_word,count_word,,,
十八 男女 養生 會館   台北 西門店  -  經 絡指 油壓   60   min ｜ 全女 按摩師  -  1,20,,,
十八 男女 養生 會館   台北 西門店  -  經 絡指 油壓   90   min ｜ 全女 按摩師  -  1,20,,,
十八 男女 養生 會館   板橋 民生店  -  中式 全身 經絡 指 油壓   60   min  -   1,20,,,
十八 男女 養生 會館   板橋 民生店  -  中式 全身 經絡 指 油壓   90   min  -   2,20,,,
十八 男女 養生 會館   板橋 民生店  -  經 絡指 油壓   60   min ｜ 全女 按摩師  -  1,20,,,
十八 男女 養生 會館   板橋 忠孝店  -  中式 全身 經絡 指 油壓   60   min  -   1,20,,,
十八 男女 養生 會館   板橋 忠孝店  -  經 絡指 油壓   90   min ｜ 全女 按摩師  -  1,20,,,
十八 男女 養生 會館   桃園 春日店  -  中式 經絡 指 油壓   60   min ｜ 全女 按摩師  -  1,21,,,
十八 男女 養生 會館   桃園 春日店  -  中式 經絡 指 油壓   60   min ｜ 全女 按摩師  -  2,21,,,
十八 男女 養生 會館   桃園 春日店  -  經 絡指 油壓   90   min ｜ 全女 按摩師  -  1,20,,,
十八 男女 養生 會館   桃園 春日店  -  經 絡指 油壓   90   min ｜ 全女 按摩師  -  2,20,,,
三角 三 韓國 道地 烤肉  -  西門店  -  台北 【 三角 三 韓國 道地 烤肉 】 EZTABLE   獨家 方案 ， 預付 餐費 500 元/ 人 ， 用餐 可 現折 550 元 消費 ！  -  6,36,,,
三角 三 韓國 道地 烤肉  -  延吉店  -  台北 【 三角 三 韓國 道地 烤肉 】 EZTABLE   獨家 方案 ， 預付 餐費 500 元/ 人 ， 用餐 可 現折 550 元 消費 ！  -  2,36,,,
三 隻 貓頭鷹   3owls   Cafe （ 和平店 ） -  台北 【 三 隻 貓頭鷹  -  和平店 】 EZTABLE   獨家 方案 ， 預付   $ 200/ 人 ， 可 抵用   $ 250 ！  -  2,37,,,
三 隻 貓頭鷹   3owls   Cafe （ 和平店 ） -  台北 【 三 隻 貓頭鷹  -  和平店 】 EZTABLE   獨家 方案 ， 預付   $ 200/ 人 ， 可 抵用   $ 250 ！  -  3,37,,,
三 隻 貓頭鷹   3owls   Cafe （ 和平店 ） -  台北 【 三 隻 貓頭鷹  -  和平店 】 EZTABLE   獨家 方案 ， 預付   $ 200/ 人 ， 可 抵用   $ 250 ！  -  4,37,,,
上山 採覓  -  13 、 花醬 雪花 牛 肉堡  -  2 < br > 14 、 焦糖 炙 燒 明 太子 鮪魚堡  -  1 < br > 11 、 花醬 雪花 牛 肉燒  -  2,35,,,
上官 木桶鍋  -  桃園 加盟店  -  桃園 【 上官 木桶鍋  -  桃園 加盟店 】 EZTABLE 獨家 方案 ， 預付$ 200/ 人 ， 送 豬 五 花 一 份 ( 原價$ 299 ) -  2,33,,,
上官 木桶鍋  -  高雄 裕誠 加盟店  -  高雄 【 上官 木桶鍋  -  高雄 裕誠 加盟店 】 EZTABLE   獨家 方案 ， 預付   $ 200/ 人 ， 送 手工 花枝漿   or   手工日 曬 豆皮 一 份  -  3,40,,,
上官 木桶鍋  -  萬華旗 艦店  -  台北 【 上官 木桶鍋  -  萬華旗 艦店 】 EZTABLE   2019   線 上 美食 旅展 ， 預付   $ 190/ 人 ， 可 抵 現場 消費   $ 200/ 人 ， 並 贈送   Prime   自然 牛雪花 或 黑毛豬 乙份 （ 價值   $ 400 ) -  3,55,,,
上官 木桶鍋  -  萬華旗 艦店  -  台北 【 上官 木桶鍋  -  萬華旗 艦店 】 EZTABLE   2019   線 上 美食 旅展 ， 預付   $ 190/ 人 ， 可 抵 現場 消費   $ 200/ 人 ， 並 贈送   Prime   自然 牛雪花 或 黑毛豬 乙份 （ 價值   $ 400 ) -  4,55,,,
上官 木桶鍋  -  萬華旗 艦店  -  台北 【 上官 木桶鍋  -  萬華旗 艦店 】 EZTABLE   2019   線 上 美食 旅展 ， 預付   $ 190/ 人 ， 可 抵 現場 消費   $ 200/ 人 ， 並 贈送   Prime   自然 牛雪花 或 黑毛豬 乙份 （ 價值   $ 400 ) -  6,55,,,
千勝家 平價 足體 養生館   文賢店  -  足浴   +   腳底 按摩   55   min  -   1,20,,,
口袋 旅遊  -  日本   5   日 不 降速 吃 到 飽  -  1,15,,,
口袋 旅遊  -  日本   5   日 不 降速 吃 到 飽  -  1 < br > 郵局 宅配 服務  -  1,23,,,
口袋 旅遊  -  日本   5   日 不 降速 吃 到 飽  -  2,15,,,
土狗樂市   togo   market   -   美式 咖啡 買 一 送一  -  1,15,,,
土狗樂市   togo   market   -   美式 咖啡 買 一 送一  -  2,15,,,
士林 宣原 蛋糕 專賣店  -  原味 雙層 草莓 蛋糕  -  1 < br > 巧克力 雙層 草莓 蛋糕  -  1,20,,,
士林 宣原 蛋糕 專賣店  -  原味 雙層 草莓 蛋糕  -  1 < br > 原味 雙層 草莓 蛋糕  -  1,20,,,
士林 廚房   Shihlin   Kitchen  -  台北 士林 萬麗 酒店  -  台北 【 士林 廚房 － 萬麗 酒店 】 EZTABLE   獨家 方案 ， 平日 午餐 自助餐 吃 到 飽   特別 優惠價$ 1121/ 人 （ 原價   $ 1298 ） -  2,43,,,
士林 廚房   Shihlin   Kitchen  -  台北 士林 萬麗 酒店  -  台北 【 士林 廚房 － 萬麗 酒店 】 EZTABLE   獨家 方案 ， 週一 至 週日   午餐 吃 到 飽   特別 優惠價   $ 979/ 人   ( 原價   $ 1298 ) -  2,48,,,
士林 廚房   Shihlin   Kitchen  -  台北 士林 萬麗 酒店  -  台北 【 士林 廚房 － 萬麗 酒店 】 EZTABLE   獨家 方案 ， 週一 至 週日   晚餐 吃 到 飽   特別 優惠價   $ 1200/ 人   ( 原價   $ 2068 ) -  2,48,,,
士林 廚房   Shihlin   Kitchen  -  台北 士林 萬麗 酒店  -  台北 【 士林 廚房 － 萬麗 酒店 】 EZTABLE   獨家 方案 ， 預付 假日 保留位   $ 2068/ 人 ， 享午 晚間 自助餐 吃 到 飽 ！  -  11,42,,,
大戶屋  -  大安店  -  全台 【 大戶屋 】 EZTABLE   獨家 方案 ， 預付   $ 300/ 人 ， 每桌 贈送 炸雞塊 一 份 ( 價值   $ 150 ) -  6,31,,,
大戶屋  -  大葉髙島 屋店  -  全台 【 大戶屋 】 EZTABLE   獨家 方案 ， 預付   $ 300/ 人 ， 每桌 贈送 炸雞塊 一 份 ( 價值   $ 150 ) -  4,32,,,
大戶屋  -  京站店  -  全台 【 大戶屋 】 EZTABLE   獨家 方案 ， 預付   $ 300/ 人 ， 每桌 贈送 炸雞塊 一 份 ( 價值   $ 150 ) -  2,31,,,
大戶屋  -  忠孝 復興店  -  全台 【 大戶屋 】 EZTABLE   獨家 方案 ， 預付   $ 300/ 人 ， 每桌 贈送 炸雞塊 一 份 ( 價值   $ 150 ) -  1,32,,,
大戶屋  -  南京 復興店  -  全台 【 大戶屋 】 EZTABLE   獨家 方案 ， 預付   $ 300/ 人 ， 每桌 贈送 炸雞塊 一 份 ( 價值   $ 150 ) -  8,32,,,
大戶屋  -  桃園家 樂福 經國店  -  全台 【 大戶屋 】 EZTABLE   獨家 方案 ， 預付   $ 300/ 人 ， 每桌 贈送 炸雞塊 一 份 ( 價值   $ 150 ) -  4,33,,,
大戶屋  -  高雄夢 時代店  -  全台 【 大戶屋 】 EZTABLE   獨家 方案 ， 預付   $ 300/ 人 ， 每桌 贈送 炸雞塊 一 份 ( 價值   $ 150 ) -  4,32,,,
大方 養生 美饌 鐵板 燒  -  台北 【 大方 養生 美饌 鐵板燒 】 EZTABLE   獨家 方案 ， 訂位 並 預付   $ 500   / 人 ， 享用餐 9 折 ， 現場 加贈 日本 生食級 大干貝乙顆 （ 價值   $ 350 ） -  2,44,,,
大方 養生 美饌 鐵板 燒  -  台北 【 大方 養生 美饌 鐵板燒 】 EZTABLE   獨家 方案 ， 訂位 並 預付   $ 500   / 人 ， 享用餐 9 折 ， 現場 加贈 日本 生食級 大干貝乙顆 （ 價值   $ 350 ） -  8,44,,,
大快樂 足體 養生 會館  -  全身 紓壓 按摩   70   min  -   1,15,,,
大快樂 足體 養生 會館  -  全身 紓壓 按摩   70   min  -   2,15,,,
大邱大叔   밥 짓는   삼촌   韓式 料理  -  台北 【 大邱 大叔 韓式 料理 】 EZTABLE   獨家 販售 ， 週二 ～ 週四   預付   350   元 / 人 ， 現場 可 折抵   400   元 消費 ！  -  2,45,,,
大黑居 酒食堂   忠孝 敦化站  -  現場   500   元折 抵 ｜ 網友 狂推  -  6,17,,,
大樹 先生 的 家  -  Mr.Tree   親子 餐廳   ( 台中 崇德店 ) -  台北 【 大樹 先生   ( 各 分店 ) 】 EZTABLE   雙 12 優惠 ， 大人 預付   $ 180/2 人   可 折抵 現場 餐費   $ 360/2 人  -  1,47,,,
大樹 先生 的 家  -  Mr.Tree   親子 餐廳   ( 台中 崇德店 ) -  台北 【 大樹 先生   ( 各 分店 ) 】 EZTABLE   雙 12 優惠 ， 大人 預付   $ 180/2 人   可 折抵 現場 餐費   $ 360/2 人  -  1 < br > 台北 【 大樹 先生   ( 各 分店 ) 】 EZTABLE   雙 12 優惠 ， 國小 以下 小孩 預付 假日 入場 清潔費   $ 180/2 人   可 折抵 清潔費   $ 360/2 人  -  1,87,,,
大樹 先生 的 家  -  Mr.Tree   親子 餐廳   ( 台中 崇德店 ) -  台北 【 大樹 先生   ( 各 分店 ) 】 EZTABLE   雙 12 優惠 ， 國小 以下 小孩 預付 假日 入場 清潔費   $ 180/2 人   可 折抵 清潔費   $ 360/2 人  -  1 < br > 台北 【 大樹 先生   ( 各 分店 ) 】 EZTABLE   雙 12 優惠 ， 大人 預付   $ 180/2 人   可 折抵 現場 餐費   $ 360/2 人  -  1,87,,,
大樹 先生 的 家  -  Mr.Tree   親子 餐廳   ( 台中 崇德店 ) -  全台 【 大樹 先生 的 家 】 EZTABLE   獨家 方案 ， 大人 預付   180   元 / 人   可 折抵 現場 餐費  -   3 < br > 全台 【 大樹 先生 的 家 】 EZTABLE   獨家 方案 ， 國小 以下 小孩 預付 假日 入場 清潔費   180   元 / 人  -  1,72,,,
大樹 先生 的 家  -  Mr.Tree   親子 餐廳   ( 台中 崇德店 ) -  全台 【 大樹 先生 的 家 】 EZTABLE   獨家 方案 ， 國小 以下 小孩 預付 假日 入場 清潔費   180   元 / 人  -  2 < br > 全台 【 大樹 先生 的 家 】 EZTABLE   獨家 方案 ， 大人 預付   180   元 / 人   可 折抵 現場 餐費  -  6,71,,,
大樹 先生 的 家  -  Mr.Tree   親子 餐廳   ( 潮州店 / 古亭 ) -  台北 【 大樹 先生 的 家   ( 潮州店 ) 】 EZTABLE   獨家 方案 ， 平日 午   /   晚間   2+1 套 餐   優惠價   $ 1 	 299   /3 人   ( 原價   $ 1 	 769 ) -  1,61,,,
大樹 先生 的 家  -  Mr.Tree   親子 餐廳   ( 潮州店 / 古亭 ) -  全台 【 大樹 先生 的 家 】 EZTABLE   獨家 方案 ， 大人 預付   180   元 / 人   可 折抵 現場 餐費  -   3 < br > 全台 【 大樹 先生 的 家 】 EZTABLE   獨家 方案 ， 國小 以下 小孩 預付 平日 入場 清潔費   150   元 / 人  -  5,73,,,
大樹站   Mr.Tree   Station  -  學齡 前 親子 餐廳   ( 安和店 )  -  台北 【 大樹站   ( 安和店 ) 】 EZTABLE   獨家 方案 ， 平日 午   /   晚間   2 大 1 小 套餐   優惠價   $ 1 	 199   /3 人   ( 原價   $ 1 	 784 ) -  1,59,,,
大樹站   Mr.Tree   Station  -  學齡 前 親子 餐廳   ( 安和店 )  -  全台 【 大樹 先生 的 家 】 EZTABLE   獨家 方案 ， 大人 預付   180   元 / 人   可 折抵 現場 餐費  -  4 < br > 全台 【 大樹 先生 的 家 】 EZTABLE   獨家 方案 ， 國小 以下 小孩 預付 假日 入場 清潔費   180   元 / 人  -  1,71,,,
大樹站   Mr.Tree   Station  -  學齡 前 親子 餐廳   ( 安和店 )  -  全台 【 大樹 先生 的 家 】 EZTABLE   獨家 方案 ， 國小 以下 小孩 預付 假日 入場 清潔費   180   元 / 人  -  1 < br > 全台 【 大樹 先生 的 家 】 EZTABLE   獨家 方案 ， 大人 預付   180   元 / 人   可 折抵 現場 餐費  -  3,71,,,
小小  LITTLE   BY   LITTLE   咖啡 餐食 ( 南京 復興站 ) -  台北 【 小小 LITTLE   BY   LITTLE 】EZTABLE   獨家 方案 ， 預付   $ 300/ 人 ， 現場 可 折抵   $ 350   消費   -  3,42,,,
小田 食光  -  台北 【 小田 食光 】 EZTABLE   獨家 方案 ， 預付 每人   $ 300 ， 現場 可 折抵   $ 400 ！  -  4,28,,,
小伍牛 肉麵  -  現場   230   元 折抵  -  2,11,,,
小林英夫 日本 料理  -  台北 【 小林英夫 日本 料理 】 EZTABLE   2020   花賞 美食節 ， 預付$ 520/ 人 ， 可 享 10 貫豪 華握壽司 ， 加碼 贈送 香煎 腰 貝＋ 日式 炸豬 排＋ 香酥 小 雞翅 海陸 組合 ( 原價＄ 940 ) -  1 < br > 台北 【 小林英夫 日本 料理 】 EZTABLE   2020   花賞 美食節 ， 預付$ 470/ 人 ， 可 享豪 華海鮮丼 ， 加碼 贈送 香煎 腰 貝＋ 日式 炸豬 排＋ 香酥 小 雞翅 海陸 組合 ( 原價＄ 890 ) -  1 < br > 台北 【 小林英夫 日本 料理 】 EZTABLE   2020   花賞 美食節 ， 預付$ 300/ 人 ， 且 現場點 日式 松阪 豬肉 、 日式 烤 牛肉 、 煎鮭魚 、 烤 鯖魚 、 烤 鰻魚 、 ? 魚 一 夜 干任 選搭 配 買 一 送 一 ( 原價$ 600 ） -  1,141,,,
小 紐約 披薩  -  12 吋 － New   Yorker   紐約 客  -  1,15,,,
小 葫蘆 健康 生活  -  足底 按摩+ 全身 經絡 指壓 ｜ 120   min  -   1,17,,,
小 葫蘆 健康 生活  -  腳底 按摩 ｜ 60   min  -   1,14,,,
小 葫蘆 健康 生活館  -  足底 按摩+ 全身 經絡 指壓 ｜ 120   min  -   1,17,,,
小 蒙牛 頂級 麻辣 養生鍋  -  中壢店  -  全台 【 2019   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   2019   線 上 美食 旅展 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 718   （ 原價   $ 769 ）  -  11,51,,,
小 蒙牛 頂級 麻辣 養生鍋  -  中壢店  -  全台 【 2019   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   2019   線 上 美食 旅展 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 718   （ 原價   $ 769 ） -  4,50,,,
小 蒙牛 頂級 麻辣 養生鍋  -  中壢店  -  全台 【 2019   小 蒙牛 頂級 麻辣 養生鍋 】 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $   732   （ 原價   $ 769 ） -  6,42,,,
小 蒙牛 頂級 麻辣 養生鍋  -  中壢店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   獨家 方案 ， 預訂 平日 午餐 吃 到 飽   特別 優惠價   $ 628   （ 原價   $ 659 ） -  2,43,,,
小 蒙牛 頂級 麻辣 養生鍋  -  中壢店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   獨家 方案 ， 預訂 平日 午餐 吃 到 飽   特別 優惠價   $ 628   （ 原價   $ 659 ） -  3,43,,,
小 蒙牛 頂級 麻辣 養生鍋  -  台中 中港店  -  全台 【 2019   小 蒙牛 頂級 麻辣 養生鍋 】 預訂 平日 午餐 吃 到 飽   特別 優惠價   $   626   （ 原價   $ 659 ） -  1,40,,,
小 蒙牛 頂級 麻辣 養生鍋  -  台中 中港店  -  全台 【 2019   小 蒙牛 頂級 麻辣 養生鍋 】 預訂 平日 午餐 吃 到 飽   特別 優惠價   $   626   （ 原價   $ 659 ） -  4,40,,,
小 蒙牛 頂級 麻辣 養生鍋  -  台中 中港店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   2020   花賞 美食節 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 758   （ 原價   $ 769 ） -  4,49,,,
小 蒙牛 頂級 麻辣 養生鍋  -  台中 中港店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   獨家 方案 ， 預訂 平日 午餐 吃 到 飽   特別 優惠價   $ 628   （ 原價   $ 659 ） -  3,44,,,
小 蒙牛 頂級 麻辣 養生鍋  -  台中店  -  全台 【 2019   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   2019   線 上 美食 旅展 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 718   （ 原價   $ 769 ） -  3,50,,,
小 蒙牛 頂級 麻辣 養生鍋  -  台中店  -  全台 【 2019   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   2019   線 上 美食 旅展 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 718   （ 原價   $ 769 ） -  4,50,,,
小 蒙牛 頂級 麻辣 養生鍋  -  台中店  -  全台 【 2019   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   2019   線 上 美食 旅展 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 718   （ 原價   $ 769 ） -  6,50,,,
小 蒙牛 頂級 麻辣 養生鍋  -  台中店  -  全台 【 2019   小 蒙牛 頂級 麻辣 養生鍋 】 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $   732   （ 原價   $ 769 ） -  2,42,,,
小 蒙牛 頂級 麻辣 養生鍋  -  台中店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   2020   花賞 美食節 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 758   （ 原價   $ 769 ） -  2,48,,,
小 蒙牛 頂級 麻辣 養生鍋  -  台南店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   獨家 方案 ， 預訂 平日 午餐 吃 到 飽   特別 優惠價   $ 628   （ 原價   $ 659 ） -  3,43,,,
小 蒙牛 頂級 麻辣 養生鍋  -  尚順 廣場 頭份店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   獨家 方案 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 758   （ 原價   $ 769 ） -  2,48,,,
小 蒙牛 頂級 麻辣 養生鍋  -  屏東店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   獨家 方案 ， 預訂 平日 午餐 吃 到 飽   特別 優惠價   $ 628   （ 原價   $ 659 ） -  5,43,,,
小 蒙牛 頂級 麻辣 養生鍋  -  屏東店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   獨家 方案 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 758   （ 原價   $ 769 ） -  2,46,,,
小 蒙牛 頂級 麻辣 養生鍋  -  家樂 福斗 六 店  -  全台 【 2019   小 蒙牛 頂級 麻辣 養生鍋 】 預訂 平日 午餐 吃 到 飽   特別 優惠價   $   626   （ 原價   $ 659 ） -  2,42,,,
小 蒙牛 頂級 麻辣 養生鍋  -  家樂 福斗 六 店  -  全台 【 2019   小 蒙牛 頂級 麻辣 養生鍋 】 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $   732   （ 原價   $ 769 ）  -  10,46,,,
小 蒙牛 頂級 麻辣 養生鍋  -  家樂 福斗 六 店  -  全台 【 2019   小 蒙牛 頂級 麻辣 養生鍋 】 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $   732   （ 原價   $ 769 ） -  2,45,,,
小 蒙牛 頂級 麻辣 養生鍋  -  家樂福 重慶店  -  全台 【 2019   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   2019   線 上 美食 旅展 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 718   （ 原價   $ 769 ） -  2,51,,,
小 蒙牛 頂級 麻辣 養生鍋  -  家樂福 重慶店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   2020   花賞 美食節 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 758   （ 原價   $ 769 ） -  2,49,,,
小 蒙牛 頂級 麻辣 養生鍋  -  家樂福 重慶店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   獨家 方案 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 758   （ 原價   $ 769 ） -  4,47,,,
小 蒙牛 頂級 麻辣 養生鍋  -  家樂福 楠梓店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   獨家 方案 ， 預訂 平日 午餐 吃 到 飽   特別 優惠價   $ 628   （ 原價   $ 659 ） -  2,44,,,
小 蒙牛 頂級 麻辣 養生鍋  -  家樂 福 嘉義店  -  全台 【 2019   小 蒙牛 頂級 麻辣 養生鍋 】 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $   732   （ 原價   $ 769 ） -  2,44,,,
小 蒙牛 頂級 麻辣 養生鍋  -  家樂 福 嘉義店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   獨家 方案 ， 預訂 平日 午餐 吃 到 飽   特別 優惠價   $ 628   （ 原價   $ 659 ） -  5,45,,,
小 蒙牛 頂級 麻辣 養生鍋  -  家樂 福 嘉義店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   獨家 方案 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 758   （ 原價   $ 769 ） -  2,48,,,
小 蒙牛 頂級 麻辣 養生鍋  -  桃園店  -  全台 【 2019   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   2019   線 上 美食 旅展 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 718   （ 原價   $ 769 ） -  1,50,,,
小 蒙牛 頂級 麻辣 養生鍋  -  桃園店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   2020   花賞 美食節 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 758   （ 原價   $ 769 ） -  3,48,,,
小 蒙牛 頂級 麻辣 養生鍋  -  桃園店  -  全台 【 2020   小 蒙牛 頂級 麻辣 養生鍋 】 EZTABLE   獨家 方案 ， 預訂 平日 晚餐 / 假日 午晚餐 吃 到 飽   特別 優惠價   $ 758   （ 原價   $ 769 ） -  2,46,,,
