store_prod_name,parent_tag,,,
立德 Café 83 自助百匯餐廳（國父紀念館店） - 【立德 Café 83 自助百匯餐廳】EZTABLE 2019 線上美食旅展，下午茶吃到飽優惠價 $333/人（含服務費）（原價 $385） - 1,餐飲,,,
立德 Café 83 自助百匯餐廳（國父紀念館店） - 台北【立德 Café 83 自助百匯餐廳】EZTABLE 獨家方案，下午茶吃到飽優惠價 $350/人（含服務費）（原價 $385） - 6,餐飲,,,
伊蒂亞美學館 - 臉部深淺層粉刺淨化 100 min - 1,美顏/造型,,,
伍伍零 - 中和店 - 新北【伍伍零 - 中和店】EZTABLE 獨家方案，預付$250/人，可抵現場消費$280 - 3,餐飲,,,
共同市場 - 大億麗緻酒店 - 台南【共同市場 - 大億麗緻酒店】EZTABLE 獨家方案 95 折，預付假日(週六～日)午晚餐特別優惠價 $993/人(原價 $1045) - 3,餐飲,,,
吃遍天下自助餐廳-台糖長榮酒店(台南) - 台南【吃遍天下自助餐廳-台糖長榮酒店】EZTABLE 獨家方案，平日晚餐吃到飽 特別優惠價 $780/人 (已含服務費，原價 $935) - 2,餐飲,,,
吃遍天下自助餐廳-台糖長榮酒店(台南) - 台南【吃遍天下自助餐廳-台糖長榮酒店】EZTABLE 獨家方案，假日午晚餐吃到飽 特別優惠價 $850/人 (已含服務費，原價 $1012) - 1,餐飲,,,
吉兆割烹壽司（連續兩年 米其林指南一星推薦） - 台北【吉兆割烹壽司】EZTABLE 獨家方案，午餐預付 $3850/人 星級無菜單料理，享獨家保留位！ - 4,餐飲,,,
同心圓水晶紅豆餅 - 紅豆餅禮盒 10 顆裝｜口味任選 - 1,餐飲,,,
地中海牛排館 - 歐華酒店  - 台北【地中海牛排館-歐華酒店】EZTABLE 獨家方案，訂位並預付餐費 500 元/人，贈「侍酒師精選 Diecianni Primitivo Salento 	 Feudi di Guagnano」一杯！（預付額可抵用 500元） - 2,餐飲,,,
地中海牛排館 - 歐華酒店  - 台北【地中海牛排館-歐華酒店】EZTABLE 獨家方案，訂位並預付餐費 500 元/人，贈「侍酒師精選 Diecianni Primitivo Salento 	 Feudi di Guagnano」一杯！（預付額可抵用 500元） - 3,餐飲,,,
好好租車 承德店 - 五人座小車〡Vios、March - 3,旅遊,,,
好米亞 Goodies Cuisine - 台北【Goodies Cuisine 好米亞】EZTABLE 獨家方案，午餐訂位並預付餐費 350 元，每桌用餐即贈送 「小份松露薯條」乙份(價值 200 元），4人（含）以上訂位升級「大份松露薯條」乙份 (價值 280 元)；總消費金額另加 10% 服務 - 1,餐飲,,,
好米亞 Goodies Cuisine - 台北【Goodies Cuisine 好米亞】EZTABLE 獨家方案，午餐訂位並預付餐費 350 元，每桌用餐即贈送 「小份松露薯條」乙份(價值 200 元），4人（含）以上訂位升級「大份松露薯條」乙份 (價值 280 元)；總消費金額另加 10% 服務 - 2,餐飲,,,
好米亞 Goodies Cuisine - 台北【Goodies Cuisine 好米亞】EZTABLE 獨家方案，訂位並預付餐費 700 元，每桌用餐即贈送限定手工甜點乙份 (金額 $190 內可任選 依當日提供甜點為主，4人（含）以上訂位加贈「大份松露薯條」乙份，價值 280 元) - 2,餐飲,,,
好時光披薩 - 10吋－瑪格麗特披薩 (奶蛋素) - 1<br>10吋－松露野菇披薩 (奶蛋素) - 1<br>10吋－厚切培根披薩 - 1<br>10吋－帕馬生火腿芝麻菜披薩 - 1<br>10吋－波菜瑞可達沙拉米披薩 - 1<br>10吋－漁夫海鮮披薩 - 1<br>10吋－香草蘆筍鮭魚披薩 - 1<br>8吋－蘋果多披薩 (奶蛋素) - 1,餐飲,,,
好神燒肉 - 無煙燒烤吃到飽 - 台北【好神燒肉】EZTABLE 獨家方案，預付 $699+10% /人 ，享超值吃到飽 ！ - 2,餐飲,,,
好遞食肉蛋碳烤三明治 - 波特多豬排蛋 - 1<br>香濃起司牛肉 - 1<br>冠軍豬排蛋 - 1<br>故鄉的辣味豬排蛋 - 1<br>手工韓式泡菜起士牛 - 1,餐飲,,,
好遞食肉蛋碳烤三明治 - 冠軍豬排蛋 - 1<br>輕食鮪魚蛋 - 1<br>故鄉的辣味豬排蛋 - 2<br>故鄉的辣味豬排蛋 - 1<br>爆漿起司蛋 - 1<br>秘製豬排蛋餅 - 4<br>玉米蛋餅 - 1<br>決明子紅茶 - 1<br>經典奶茶 - 5<br>手作豆漿 - 2,餐飲,,,
安打西餐廳 - 名人堂花園大飯店 - 桃園【安打西餐廳 - 名人堂花園大飯店】EZTABLE 獨家方案，午晚餐預付$500/人，折抵現場消費$525 - 1,餐飲,,,
安東廳 - 台北喜來登大飯店 - 【安東廳 - 台北喜來登大飯店】EZTABLE 獨家方案，平日預付 $1000/人，可抵現場消費$1300 - 2,餐飲,,,
安東廳 - 台北喜來登大飯店 - 【安東廳 - 台北喜來登大飯店】EZTABLE 獨家方案，預付 $2000/人 用餐可抵 $2300 消費 - 2,餐飲,,,
安實鮮廚 Anks Seafood  - 台北【安實鮮廚 Anks Seafood】EZTABLE 獨家方案，平假日午晚餐 預付 $350/人，可抵現場消費$ 385 - 2,餐飲,,,
庄腳足體養生會館 - 全身指壓按摩 70 min - 1,按摩,,,
庄腳足體養生會館 - 腳底按摩 60 min - 1,按摩,,,
庄腳足體養生會館 - 腳底按摩 60 min - 2,按摩,,,
成吉思汗蒙古烤肉 - 【成吉思汗蒙古烤肉餐廳】EZTABLE 獨家方案，平日午餐蒙古烤肉+經典火鍋吃到飽 特別優惠價 477元/人（原價 505 元）！ - 2,餐飲,,,
成吉思汗蒙古烤肉 - 【成吉思汗蒙古烤肉餐廳】EZTABLE 獨家方案，平日晚餐、假日午 / 晚餐蒙古烤肉+經典火鍋吃到飽 特別優惠價 567元/人 (已含服務費) (原價 615 元)！ - 4,餐飲,,,
成吉思汗蒙古烤肉 - 【成吉思汗蒙古烤肉餐廳】EZTABLE 獨家方案，平日晚餐、假日午 / 晚餐蒙古烤肉+經典火鍋吃到飽 特別優惠價 567元/人 (已含服務費) (原價 615 元)！ - 5,餐飲,,,
成吉思汗蒙古烤肉 - 【成吉思汗蒙古烤肉餐廳】EZTABLE 獨家方案，平日晚餐、假日午 / 晚餐蒙古烤肉+經典火鍋吃到飽 特別優惠價 567元/人 (已含服務費) (原價 615 元)！ - 6,餐飲,,,
成吉思汗蒙古烤肉 - 【成吉思汗蒙古烤肉餐廳】EZTABLE 獨家方案，平日晚餐、假日午 / 晚餐蒙古烤肉+經典火鍋吃到飽 特別優惠價 567元/人 (已含服務費) (原價 615 元)！ - 8,餐飲,,,
成旅晶贊飯店 柏克菲西餐廳 - 現場 1000 元折抵｜含 semi-buffet - 1,餐飲,,,
旬採鮨処（中山店） - 台北【旬採鮨処 (中山店) 】EZTABLE 獨家方案，訂位並預付餐費 1	000 元/人，即贈送「自釀梅酒」一杯或「日式小品」一品！(價值 200 元) (預付額可抵用 1	000 元/人消費) - 1,餐飲,,,
旬採鮨処（中山店） - 台北【旬採鮨処 (中山店) 】EZTABLE 獨家方案，訂位並預付餐費 1	000 元/人，即贈送「自釀梅酒」一杯或「日式小品」一品！(價值 200 元) (預付額可抵用 1	000 元/人消費) - 2,餐飲,,,
朱確幸餐館 - 台北【朱確幸餐館】EZTABLE 獨家方案，預付$100/人，享獨家優先保留位 - 2,餐飲,,,
江南足體養生會館 - 全身經絡指油壓 80 min｜贈紅外線烤箱 + 雞湯滷肉飯 - 1,按摩,,,
江南足體養生會館 - 腳底 + 指油壓 110 min｜贈紅外線烤廂 + 餐飲 - 1,按摩,,,
江南足體養生會館 - 腳底 + 指油壓 110 min｜贈紅外線烤廂 + 餐飲 - 2,按摩,,,
江南莊園健康館 - 泰式古法指壓 120 min - 1,按摩,,,
江南莊園健康館 - 泰式古法指壓 60 min - 1,按摩,,,
江南莊園健康館 - 泰式古法指壓 90 min - 1,按摩,,,
江南莊園健康館 - 泰式頂級精油SPA 90 min - 1,按摩,,,
江南莊園健康館 - 泰式精油按摩 120 min - 1,按摩,,,
池記 - 北車店 - 蘿蔔豬軟骨菜飯 - 1<br>鮮蝦雲吞粥 - 1<br>咖哩牛腩飯（辣） - 1<br>南乳香炸雞翼 - 1<br>咖哩魚蛋（辣） - 1,餐飲,,,
百宴自助餐 - 凱達大飯店 5 樓 (萬華雙子星) - 台北【百宴自助餐 - 凱達大飯店 5 樓】EZTABLE 獨家方案，假日午晚餐 4人同行 1 人免費 $3332/4人(原價$4312) - 1,餐飲,,,
百宴自助餐 - 凱達大飯店 5 樓 (萬華雙子星) - 台北【百宴自助餐 - 凱達大飯店 5 樓】EZTABLE 獨家方案，假日午晚餐 兩人同行 85 折 $1862/2人(原價$2156) - 1,餐飲,,,
百媚養生 SPA 莊園 Bai Mei SPA - 經典客製美顏保養 120 min - 1,美顏/造型,,,
竹苑shabu - 台北【竹苑 Shabu】EZTABLE 獨家方案，預付 500/人，凡點雙人套餐可贈送一盤「美國 prime 穀飼沙朗牛4oz」或「日本香草松板豚4oz」或「台西沿海牛奶貝兩顆」三選一 - 2,餐飲,,,
竹悅足體養生會館 - 腳底按摩 + 身體按摩 80 min - 1,按摩,,,
竹湖暐順麗緻文旅-凡爾賽西餐廳 - 新竹【竹湖暐順麗緻文旅-凡爾賽西餐廳】EZTABLE獨家方案，吃到飽特別優惠價$628/人（原價$748) - 2,餐飲,,,
竹湖暐順麗緻文旅-凡爾賽西餐廳 - 新竹【竹湖暐順麗緻文旅-凡爾賽西餐廳】EZTABLE獨家方案，吃到飽特別優惠價$628/人（原價$748) - 3,餐飲,,,
竹湖暐順麗緻文旅-凡爾賽西餐廳 - 新竹【竹湖暐順麗緻文旅-凡爾賽西餐廳】EZTABLE獨家方案，吃到飽特別優惠價$628/人（原價$748) - 8,餐飲,,,
米其林必比登｜一號糧倉 - 現場 330 元折抵｜在地冠軍食材 - 1,餐飲,,,
米其林必比登｜一號糧倉 - 現場 330 元折抵｜在地冠軍食材 - 2,餐飲,,,
米其林必比登｜一號糧倉 - 現場 330 元折抵｜在地冠軍食材 - 3,餐飲,,,
米其林必比登｜一號糧倉 - 聖誕跨年開吃｜現場 330 元折抵 - 3,餐飲,,,
米其林餐盤 | Chou Chou法式料理餐廳 - 跨年開吃｜米其林級歲末 7 道套餐 - 1,餐飲,,,
米其林餐盤｜日本橋玉井 - 單人現場 550 元折抵 - 2,餐飲,,,
羽SAKE - 台北【羽SAKE】EZTABLE 獨家方案，晚餐預付 $500/人，可抵現場消費 $600 - 2,餐飲,,,
老四川-台中公益店 - 全台【老四川】EZTABLE 獨家方案，預付 $1099 /3人，享『三人麻吉餐』乙客！ - 1,餐飲,,,
老四川-台北南京店 - 全台【老四川】EZTABLE 獨家方案，預付 $1399 /4人，享『四人呷霸霸』乙客！ - 1,餐飲,,,
老四川-台北南京店 - 全台【老四川】EZTABLE 獨家方案，預付 $799 /2人，享『雙人甜蜜餐』 乙客！ - 1,餐飲,,,
老四川-台北南京店 - 全台【老四川】EZTABLE 獨家方案，預付$400/人，可抵$400/人，每桌招待蜀香排骨酥乙份(原價$240)！ - 4,餐飲,,,
老四川-台北南京店 - 全台【老四川】EZTABLE 獨家方案，預付$400/人，可抵$400/人，每桌招待蜀香排骨酥乙份(原價$240)！ - 5,餐飲,,,
老四川-桃園店 - 全台【老四川】EZTABLE 獨家方案，預付 $1099 /3人，享『三人麻吉餐』乙客！ - 1,餐飲,,,
老四川-桃園店 - 全台【老四川】EZTABLE 獨家方案，預付 $1399 /4人，享『四人呷霸霸』乙客！ - 1,餐飲,,,
老四川-高雄中華店 - 全台【老四川】EZTABLE 獨家方案，預付 $799 /2人，享『雙人甜蜜餐』 乙客！ - 1,餐飲,,,
老林記人文蔬食料理 - 新北【老林記人文蔬食料理】 EZTZBLE獨家方案，平日晚餐、假日午晚餐 預付 $550/人 用餐可抵 $620 消費 - 2,餐飲,,,
老賴茶棧 - 老賴紅茶 - 3<br>老賴紅茶 - 2<br>老賴紅茶 - 1<br>老賴紅茶 - 2<br>老賴紅茶 - 1<br>烏梅紅茶 - 1<br>烏梅紅茶 - 1<br>烏梅紅茶 - 1<br>太后牛乳 - 1<br>太后牛乳 - 2<br>太后牛乳 - 1,餐飲,,,
自然甦活 河北棧 - 活力護康按摩 60 min - 1,按摩,,,
自然甦活 河北棧 - 效力復康按摩 90 min - 1,按摩,,,
西堤牛排 (中和板南店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 3,餐飲,,,
西堤牛排 (中和板南店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 7,餐飲,,,
西堤牛排 (中和板南店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，預付4客經典套餐贈啾C烤雞乙份(價值 $396) - 1,餐飲,,,
西堤牛排 (中壢中山店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (中壢中山店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 3,餐飲,,,
西堤牛排 (仁德中山店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (台中中科店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (台中金典綠園道店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (台中金典綠園道店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 3,餐飲,,,
西堤牛排 (台中家樂福文心店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 1<br>全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，預付4客經典套餐贈啾C烤雞乙份(價值 $396) - 1,餐飲,,,
西堤牛排 (台中家樂福文心店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (台中家樂福文心店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 4,餐飲,,,
西堤牛排 (台北南京東店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (台北南港店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 1,餐飲,,,
西堤牛排 (台北復興南店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (台北羅斯福店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (台北羅斯福店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 3,餐飲,,,
西堤牛排 (宜蘭新月店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (宜蘭新月店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 3,餐飲,,,
西堤牛排 (板橋中山店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (板橋中山店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 3,餐飲,,,
西堤牛排 (屏東自由店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 1,餐飲,,,
西堤牛排 (屏東自由店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (屏東自由店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 3,餐飲,,,
西堤牛排 (屏東自由店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 3<br>全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，預付4客經典套餐贈搖滾牛肋骨乙份(價值$396) - 1,餐飲,,,
西堤牛排 (家樂福楠梓店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (桃園南華店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (桃園南華店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 3,餐飲,,,
西堤牛排 (桃園南華店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，預付4客經典套餐贈啾C烤雞乙份(價值 $396) - 1,餐飲,,,
西堤牛排 (高雄中山店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (高雄富國店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (新竹中正店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (新竹中正店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，預付4客經典套餐贈啾C烤雞乙份(價值 $396) - 1,餐飲,,,
西堤牛排 (新店民權店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 1<br>全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，預付4客經典套餐贈啾C烤雞乙份(價值 $396) - 1,餐飲,,,
西堤牛排 (新店民權店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
西堤牛排 (新店民權店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，預付4客經典套餐贈啾C烤雞乙份(價值 $396) - 1,餐飲,,,
西堤牛排 (新莊新泰店) - 全台【西堤牛排】EZTABLE 獨家方案，西堤經典套餐 $625/人，平假日預付乙客 贈西堤獨家環保一杯袋乙份(價值$99元) - 2,餐飲,,,
